code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages,scores_per_age_genders,num_per_ages_genders,scores_per_ages,spa_10s_npg_male,spa_10s_npg_female,spa_20s_npg_male,spa_20s_npg_female,spa_30s_npg_male,spa_30s_npg_female,spa_40s_npg_male,spa_40s_npg_female,spa_50s_npg_male,spa_50s_npg_female,npa_10s_npg_male,npa_10s_npg_female,npa_20s_npg_male,npa_20s_npg_female,npa_30s_npg_male,npa_30s_npg_female,npa_40s_npg_male,npa_40s_npg_female,npa_50s_npg_male,npa_50s_npg_female,spa_10s_npa_10s,spa_20s_npa_20s,spa_30s_npa_30s,spa_40s_npa_40s,spa_50s_npa_50s
130041,어느 독재자,7.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,10.0,9.2,"[0.0, 9.33, 0.0, 0.0, 10.0]","[29, 71]","[0, 86, 0, 0, 14]","[0.0, 0.0, 2.71, 6.62, 0.0, 0.0, 0.0, 0.0, 2.9, 7.1]","[0.0, 0.0, 24.94, 61.06, 0.0, 0.0, 0.0, 0.0, 4.06, 9.94]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.02, 0.0, 0.0, 1.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.6, 0.0, 0.0, 1.4]",0.0,0.0,2.71,6.62,0.0,0.0,0.0,0.0,2.9,7.1,0.0,0.0,24.94,61.06,0.0,0.0,0.0,0.0,4.06,9.94,0.0,8.02,0.0,0.0,1.4
136007,특종: 량첸살인기,872.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.92,8.01,"[8.3, 7.89, 8.09, 7.99, 7.97]","[45, 55]","[5, 58, 23, 9, 4]","[3.74, 4.57, 3.55, 4.34, 3.64, 4.45, 3.6, 4.39, 3.59, 4.38]","[2.25, 2.75, 26.1, 31.9, 10.35, 12.65, 4.05, 4.95, 1.8, 2.2]","[0.41, 4.81, 1.91, 0.75, 0.33, 0.39, 4.58, 1.81, 0.71, 0.32, 0.4, 4.69, 1.86, 0.73, 0.32, 0.4, 4.63, 1.84, 0.72, 0.32, 0.4, 4.62, 1.83, 0.72, 0.32]",3.74,4.57,3.55,4.34,3.64,4.45,3.6,4.39,3.59,4.38,2.25,2.75,26.1,31.9,10.35,12.65,4.05,4.95,1.8,2.2,0.41,4.58,1.86,0.72,0.32
118917,인턴,5983.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.11,8.99,"[9.13, 9.15, 8.91, 8.72, 8.87]","[46, 54]","[4, 61, 19, 10, 5]","[4.2, 4.93, 4.21, 4.94, 4.1, 4.81, 4.01, 4.71, 4.08, 4.79]","[1.84, 2.16, 28.06, 32.94, 8.74, 10.26, 4.6, 5.4, 2.3, 2.7]","[0.37, 5.57, 1.73, 0.91, 0.46, 0.37, 5.58, 1.74, 0.92, 0.46, 0.36, 5.44, 1.69, 0.89, 0.45, 0.35, 5.32, 1.66, 0.87, 0.44, 0.35, 5.41, 1.69, 0.89, 0.44]",4.2,4.93,4.21,4.94,4.1,4.81,4.01,4.71,4.08,4.79,1.84,2.16,28.06,32.94,8.74,10.26,4.6,5.4,2.3,2.7,0.37,5.58,1.69,0.87,0.44
109955,사랑에 대한 모든 것,323.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.85,8.1,"[8.39, 7.89, 7.93, 8.42, 8.33]","[46, 54]","[7, 58, 26, 7, 2]","[3.86, 4.53, 3.63, 4.26, 3.65, 4.28, 3.87, 4.55, 3.83, 4.5]","[3.22, 3.78, 26.68, 31.32, 11.96, 14.04, 3.22, 3.78, 0.92, 1.08]","[0.59, 4.87, 2.18, 0.59, 0.17, 0.55, 4.58, 2.05, 0.55, 0.16, 0.56, 4.6, 2.06, 0.56, 0.16, 0.59, 4.88, 2.19, 0.59, 0.17, 0.58, 4.83, 2.17, 0.58, 0.17]",3.86,4.53,3.63,4.26,3.65,4.28,3.87,4.55,3.83,4.5,3.22,3.78,26.68,31.32,11.96,14.04,3.22,3.78,0.92,1.08,0.59,4.58,2.06,0.59,0.17
193839,유령선,27.0,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.47,10.0,"[0.0, 8.6, 9.8, 10.0, 10.0]","[63, 37]","[0, 19, 37, 33, 11]","[0.0, 0.0, 5.42, 3.18, 6.17, 3.63, 6.3, 3.7, 6.3, 3.7]","[0.0, 0.0, 11.97, 7.03, 23.31, 13.69, 20.79, 12.21, 6.93, 4.07]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63, 3.18, 2.84, 0.95, 0.0, 1.86, 3.63, 3.23, 1.08, 0.0, 1.9, 3.7, 3.3, 1.1, 0.0, 1.9, 3.7, 3.3, 1.1]",0.0,0.0,5.42,3.18,6.17,3.63,6.3,3.7,6.3,3.7,0.0,0.0,11.97,7.03,23.31,13.69,20.79,12.21,6.93,4.07,0.0,1.63,3.63,3.3,1.1
104478,언브로큰,252.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.03,8.11,"[8.84, 8.04, 7.42, 8.23, 8.55]","[60, 40]","[8, 49, 20, 12, 12]","[5.3, 3.54, 4.82, 3.22, 4.45, 2.97, 4.94, 3.29, 5.13, 3.42]","[4.8, 3.2, 29.4, 19.6, 12.0, 8.0, 7.2, 4.8, 7.2, 4.8]","[0.71, 4.33, 1.77, 1.06, 1.06, 0.64, 3.94, 1.61, 0.96, 0.96, 0.59, 3.64, 1.48, 0.89, 0.89, 0.66, 4.03, 1.65, 0.99, 0.99, 0.68, 4.19, 1.71, 1.03, 1.03]",5.3,3.54,4.82,3.22,4.45,2.97,4.94,3.29,5.13,3.42,4.8,3.2,29.4,19.6,12.0,8.0,7.2,4.8,7.2,4.8,0.71,3.94,1.48,0.99,1.03
127865,런던 해즈 폴른,689.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.39,8.56,"[8.21, 8.66, 8.23, 8.22, 8.6]","[54, 46]","[3, 51, 24, 15, 7]","[4.43, 3.78, 4.68, 3.98, 4.44, 3.79, 4.44, 3.78, 4.64, 3.96]","[1.62, 1.38, 27.54, 23.46, 12.96, 11.04, 8.1, 6.9, 3.78, 3.22]","[0.25, 4.19, 1.97, 1.23, 0.57, 0.26, 4.42, 2.08, 1.3, 0.61, 0.25, 4.2, 1.98, 1.23, 0.58, 0.25, 4.19, 1.97, 1.23, 0.58, 0.26, 4.39, 2.06, 1.29, 0.6]",4.43,3.78,4.68,3.98,4.44,3.79,4.44,3.78,4.64,3.96,1.62,1.38,27.54,23.46,12.96,11.04,8.1,6.9,3.78,3.22,0.25,4.42,1.98,1.23,0.6
130983,트럼보,92.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.76,8.76,"[8.0, 8.79, 8.48, 8.83, 10.0]","[36, 64]","[2, 51, 23, 20, 4]","[2.88, 5.12, 3.16, 5.63, 3.05, 5.43, 3.18, 5.65, 3.6, 6.4]","[0.72, 1.28, 18.36, 32.64, 8.28, 14.72, 7.2, 12.8, 1.44, 2.56]","[0.16, 4.08, 1.84, 1.6, 0.32, 0.18, 4.48, 2.02, 1.76, 0.35, 0.17, 4.32, 1.95, 1.7, 0.34, 0.18, 4.5, 2.03, 1.77, 0.35, 0.2, 5.1, 2.3, 2.0, 0.4]",2.88,5.12,3.16,5.63,3.05,5.43,3.18,5.65,3.6,6.4,0.72,1.28,18.36,32.64,8.28,14.72,7.2,12.8,1.44,2.56,0.16,4.48,1.95,1.77,0.4
129331,오 마이 그랜파,160.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.22,8.24,"[0.0, 8.33, 8.29, 8.33, 6.5]","[42, 58]","[0, 64, 22, 9, 5]","[0.0, 0.0, 3.5, 4.83, 3.48, 4.81, 3.5, 4.83, 2.73, 3.77]","[0.0, 0.0, 26.88, 37.12, 9.24, 12.76, 3.78, 5.22, 2.1, 2.9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.33, 1.83, 0.75, 0.42, 0.0, 5.31, 1.82, 0.75, 0.41, 0.0, 5.33, 1.83, 0.75, 0.42, 0.0, 4.16, 1.43, 0.58, 0.33]",0.0,0.0,3.5,4.83,3.48,4.81,3.5,4.83,2.73,3.77,0.0,0.0,26.88,37.12,9.24,12.76,3.78,5.22,2.1,2.9,0.0,5.33,1.82,0.75,0.33
129049,마션,7159.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.77,8.66,"[8.99, 8.81, 8.59, 8.57, 8.71]","[56, 44]","[4, 51, 25, 17, 4]","[5.03, 3.96, 4.93, 3.88, 4.81, 3.78, 4.8, 3.77, 4.88, 3.83]","[2.24, 1.76, 28.56, 22.44, 14.0, 11.0, 9.52, 7.48, 2.24, 1.76]","[0.36, 4.58, 2.25, 1.53, 0.36, 0.35, 4.49, 2.2, 1.5, 0.35, 0.34, 4.38, 2.15, 1.46, 0.34, 0.34, 4.37, 2.14, 1.46, 0.34, 0.35, 4.44, 2.18, 1.48, 0.35]",5.03,3.96,4.93,3.88,4.81,3.78,4.8,3.77,4.88,3.83,2.24,1.76,28.56,22.44,14.0,11.0,9.52,7.48,2.24,1.76,0.36,4.49,2.15,1.46,0.35
122469,히트맨: 에이전트 47,159.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,7.78,7.74,"[8.55, 7.91, 7.4, 7.55, 8.0]","[66, 34]","[7, 49, 27, 14, 3]","[5.64, 2.91, 5.22, 2.69, 4.88, 2.52, 4.98, 2.57, 5.28, 2.72]","[4.62, 2.38, 32.34, 16.66, 17.82, 9.18, 9.24, 4.76, 1.98, 1.02]","[0.6, 4.19, 2.31, 1.2, 0.26, 0.55, 3.88, 2.14, 1.11, 0.24, 0.52, 3.63, 2.0, 1.04, 0.22, 0.53, 3.7, 2.04, 1.06, 0.23, 0.56, 3.92, 2.16, 1.12, 0.24]",5.64,2.91,5.22,2.69,4.88,2.52,4.98,2.57,5.28,2.72,4.62,2.38,32.34,16.66,17.82,9.18,9.24,4.76,1.98,1.02,0.6,3.88,2.0,1.06,0.24
192121,더 보이 2: 돌아온 브람스,2.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,4.0,10.0,"[0.0, 0.0, 4.0, 10.0, 0.0]","[50, 50]","[0, 0, 50, 50, 0]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 5.0, 5.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 25.0, 25.0, 25.0, 25.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
106557,선샤인 온 리스,29.0,이 영화는 30대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.3,6.58,"[3.5, 6.78, 6.8, 8.75, 0.0]","[34, 66]","[7, 62, 17, 14, 0]","[1.19, 2.31, 2.31, 4.47, 2.31, 4.49, 2.98, 5.78, 0.0, 0.0]","[2.38, 4.62, 21.08, 40.92, 5.78, 11.22, 4.76, 9.24, 0.0, 0.0]","[0.24, 2.17, 0.59, 0.49, 0.0, 0.47, 4.2, 1.15, 0.95, 0.0, 0.48, 4.22, 1.16, 0.95, 0.0, 0.61, 5.42, 1.49, 1.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.19,2.31,2.31,4.47,2.31,4.49,2.98,5.78,0.0,0.0,2.38,4.62,21.08,40.92,5.78,11.22,4.76,9.24,0.0,0.0,0.24,4.2,1.16,1.23,0.0
129333,스파이 브릿지,411.0,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.58,8.78,"[8.6, 8.69, 8.65, 8.5, 8.71]","[59, 41]","[4, 55, 23, 11, 9]","[5.07, 3.53, 5.13, 3.56, 5.1, 3.55, 5.01, 3.48, 5.14, 3.57]","[2.36, 1.64, 32.45, 22.55, 13.57, 9.43, 6.49, 4.51, 5.31, 3.69]","[0.34, 4.73, 1.98, 0.95, 0.77, 0.35, 4.78, 2.0, 0.96, 0.78, 0.35, 4.76, 1.99, 0.95, 0.78, 0.34, 4.67, 1.96, 0.94, 0.77, 0.35, 4.79, 2.0, 0.96, 0.78]",5.07,3.53,5.13,3.56,5.1,3.55,5.01,3.48,5.14,3.57,2.36,1.64,32.45,22.55,13.57,9.43,6.49,4.51,5.31,3.69,0.34,4.78,1.99,0.94,0.78
95541,미션 임파서블: 로그네이션,8446.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.78,8.84,"[9.2, 8.81, 8.78, 8.79, 8.71]","[50, 50]","[4, 39, 26, 25, 6]","[4.6, 4.6, 4.41, 4.41, 4.39, 4.39, 4.39, 4.39, 4.36, 4.36]","[2.0, 2.0, 19.5, 19.5, 13.0, 13.0, 12.5, 12.5, 3.0, 3.0]","[0.37, 3.59, 2.39, 2.3, 0.55, 0.35, 3.44, 2.29, 2.2, 0.53, 0.35, 3.42, 2.28, 2.19, 0.53, 0.35, 3.43, 2.29, 2.2, 0.53, 0.35, 3.4, 2.26, 2.18, 0.52]",4.6,4.6,4.41,4.41,4.39,4.39,4.39,4.39,4.36,4.36,2.0,2.0,19.5,19.5,13.0,13.0,12.5,12.5,3.0,3.0,0.37,3.44,2.28,2.2,0.52
172819,구스범스: 몬스터의 역습,88.0,"이 영화는 20대 여성이 좋아하는 스토리, 연출이 뛰어난 영화입니다.",8.88,8.45,"[0.0, 9.54, 8.1, 8.1, 10.0]","[30, 70]","[0, 32, 44, 23, 1]","[0.0, 0.0, 2.86, 6.68, 2.43, 5.67, 2.43, 5.67, 3.0, 7.0]","[0.0, 0.0, 9.6, 22.4, 13.2, 30.8, 6.9, 16.1, 0.3, 0.7]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.05, 4.2, 2.19, 0.1, 0.0, 2.59, 3.56, 1.86, 0.08, 0.0, 2.59, 3.56, 1.86, 0.08, 0.0, 3.2, 4.4, 2.3, 0.1]",0.0,0.0,2.86,6.68,2.43,5.67,2.43,5.67,3.0,7.0,0.0,0.0,9.6,22.4,13.2,30.8,6.9,16.1,0.3,0.7,0.0,3.05,3.56,1.86,0.1
117802,아메리칸 울트라,256.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.48,7.21,"[7.0, 7.2, 5.92, 6.73, 5.71]","[60, 40]","[1, 64, 25, 4, 5]","[4.2, 2.8, 4.32, 2.88, 3.55, 2.37, 4.04, 2.69, 3.43, 2.28]","[0.6, 0.4, 38.4, 25.6, 15.0, 10.0, 2.4, 1.6, 3.0, 2.0]","[0.07, 4.48, 1.75, 0.28, 0.35, 0.07, 4.61, 1.8, 0.29, 0.36, 0.06, 3.79, 1.48, 0.24, 0.3, 0.07, 4.31, 1.68, 0.27, 0.34, 0.06, 3.65, 1.43, 0.23, 0.29]",4.2,2.8,4.32,2.88,3.55,2.37,4.04,2.69,3.43,2.28,0.6,0.4,38.4,25.6,15.0,10.0,2.4,1.6,3.0,2.0,0.07,4.61,1.48,0.27,0.29
122596,몬스터 호텔 2,4767.0,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.59,8.64,"[8.77, 8.62, 8.65, 8.55, 8.76]","[22, 78]","[1, 9, 63, 26, 1]","[1.93, 6.84, 1.9, 6.72, 1.9, 6.75, 1.88, 6.67, 1.93, 6.83]","[0.22, 0.78, 1.98, 7.02, 13.86, 49.14, 5.72, 20.28, 0.22, 0.78]","[0.09, 0.79, 5.53, 2.28, 0.09, 0.09, 0.78, 5.43, 2.24, 0.09, 0.09, 0.78, 5.45, 2.25, 0.09, 0.09, 0.77, 5.39, 2.22, 0.09, 0.09, 0.79, 5.52, 2.28, 0.09]",1.93,6.84,1.9,6.72,1.9,6.75,1.88,6.67,1.93,6.83,0.22,0.78,1.98,7.02,13.86,49.14,5.72,20.28,0.22,0.78,0.09,0.78,5.45,2.22,0.09
118980,슬리핑 위드 아더 피플,15.0,"이 영화는 20대 여성이 좋아하는 스토리, 연기가 뛰어난 영화입니다.",8.2,7.5,"[0.0, 7.43, 8.0, 8.0, 0.0]","[33, 67]","[0, 47, 13, 40, 0]","[0.0, 0.0, 2.45, 4.98, 2.64, 5.36, 2.64, 5.36, 0.0, 0.0]","[0.0, 0.0, 15.51, 31.49, 4.29, 8.71, 13.2, 26.8, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.49, 0.97, 2.97, 0.0, 0.0, 3.76, 1.04, 3.2, 0.0, 0.0, 3.76, 1.04, 3.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,2.45,4.98,2.64,5.36,2.64,5.36,0.0,0.0,0.0,0.0,15.51,31.49,4.29,8.71,13.2,26.8,0.0,0.0,0.0,3.49,1.04,3.2,0.0
90596,샌 안드레아스,1520.0,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8.27,8.33,"[8.78, 8.38, 7.9, 8.4, 8.63]","[58, 42]","[5, 56, 24, 11, 4]","[5.09, 3.69, 4.86, 3.52, 4.58, 3.32, 4.87, 3.53, 5.01, 3.62]","[2.9, 2.1, 32.48, 23.52, 13.92, 10.08, 6.38, 4.62, 2.32, 1.68]","[0.44, 4.92, 2.11, 0.97, 0.35, 0.42, 4.69, 2.01, 0.92, 0.34, 0.4, 4.42, 1.9, 0.87, 0.32, 0.42, 4.7, 2.02, 0.92, 0.34, 0.43, 4.83, 2.07, 0.95, 0.35]",5.09,3.69,4.86,3.52,4.58,3.32,4.87,3.53,5.01,3.62,2.9,2.1,32.48,23.52,13.92,10.08,6.38,4.62,2.32,1.68,0.44,4.69,1.9,0.92,0.35
15899,공동경비구역 JSA,11.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,10.0,9.71,"[0.0, 10.0, 9.6, 0.0, 0.0]","[36, 64]","[0, 55, 45, 0, 0]","[0.0, 0.0, 3.6, 6.4, 3.46, 6.14, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 19.8, 35.2, 16.2, 28.8, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.5, 4.5, 0.0, 0.0, 0.0, 5.28, 4.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,3.6,6.4,3.46,6.14,0.0,0.0,0.0,0.0,0.0,0.0,19.8,35.2,16.2,28.8,0.0,0.0,0.0,0.0,0.0,5.5,4.32,0.0,0.0
127335,더 프레데터,307.0,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,7.19,7.73,"[8.0, 7.73, 7.11, 6.92, 6.61]","[73, 27]","[1, 46, 30, 16, 7]","[5.84, 2.16, 5.64, 2.09, 5.19, 1.92, 5.05, 1.87, 4.83, 1.78]","[0.73, 0.27, 33.58, 12.42, 21.9, 8.1, 11.68, 4.32, 5.11, 1.89]","[0.08, 3.68, 2.4, 1.28, 0.56, 0.08, 3.56, 2.32, 1.24, 0.54, 0.07, 3.27, 2.13, 1.14, 0.5, 0.07, 3.18, 2.08, 1.11, 0.48, 0.07, 3.04, 1.98, 1.06, 0.46]",5.84,2.16,5.64,2.09,5.19,1.92,5.05,1.87,4.83,1.78,0.73,0.27,33.58,12.42,21.9,8.1,11.68,4.32,5.11,1.89,0.08,3.56,2.13,1.11,0.46
69956,터미네이터 제니시스,3328.0,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.13,8.12,"[8.89, 8.31, 7.99, 7.78, 8.25]","[64, 36]","[3, 43, 28, 21, 4]","[5.69, 3.2, 5.32, 2.99, 5.11, 2.88, 4.98, 2.8, 5.28, 2.97]","[1.92, 1.08, 27.52, 15.48, 17.92, 10.08, 13.44, 7.56, 2.56, 1.44]","[0.27, 3.82, 2.49, 1.87, 0.36, 0.25, 3.57, 2.33, 1.75, 0.33, 0.24, 3.44, 2.24, 1.68, 0.32, 0.23, 3.35, 2.18, 1.63, 0.31, 0.25, 3.55, 2.31, 1.73, 0.33]",5.69,3.2,5.32,2.99,5.11,2.88,4.98,2.8,5.28,2.97,1.92,1.08,27.52,15.48,17.92,10.08,13.44,7.56,2.56,1.44,0.27,3.57,2.24,1.63,0.33
107352,자객 섭은낭,90.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.68,8.22,"[0.0, 8.06, 7.82, 7.75, 8.56]","[44, 56]","[0, 40, 37, 13, 10]","[0.0, 0.0, 3.55, 4.51, 3.44, 4.38, 3.41, 4.34, 3.77, 4.79]","[0.0, 0.0, 17.6, 22.4, 16.28, 20.72, 5.72, 7.28, 4.4, 5.6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.22, 2.98, 1.05, 0.81, 0.0, 3.13, 2.89, 1.02, 0.78, 0.0, 3.1, 2.87, 1.01, 0.78, 0.0, 3.42, 3.17, 1.11, 0.86]",0.0,0.0,3.55,4.51,3.44,4.38,3.41,4.34,3.77,4.79,0.0,0.0,17.6,22.4,16.28,20.72,5.72,7.28,4.4,5.6,0.0,3.22,2.89,1.01,0.86
118950,스파이,2818.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.85,8.79,"[9.04, 8.96, 8.54, 8.32, 8.86]","[51, 49]","[5, 63, 19, 9, 3]","[4.61, 4.43, 4.57, 4.39, 4.36, 4.18, 4.24, 4.08, 4.52, 4.34]","[2.55, 2.45, 32.13, 30.87, 9.69, 9.31, 4.59, 4.41, 1.53, 1.47]","[0.45, 5.7, 1.72, 0.81, 0.27, 0.45, 5.64, 1.7, 0.81, 0.27, 0.43, 5.38, 1.62, 0.77, 0.26, 0.42, 5.24, 1.58, 0.75, 0.25, 0.44, 5.58, 1.68, 0.8, 0.27]",4.61,4.43,4.57,4.39,4.36,4.18,4.24,4.08,4.52,4.34,2.55,2.45,32.13,30.87,9.69,9.31,4.59,4.41,1.53,1.47,0.45,5.64,1.62,0.75,0.27
19303,모노노케 히메,2.0,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,0.0,8.0,"[10.0, 6.0, 0.0, 0.0, 0.0]","[100, 21]","[50, 50, 0, 0, 0]","[10.0, 2.1, 6.0, 1.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[50.0, 10.5, 50.0, 10.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10.0,2.1,6.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.5,50.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
18781,이웃집 토토로,255.0,이 영화는 10대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,9.42,9.57,"[10.0, 9.63, 9.63, 9.32, 8.86]","[26, 74]","[2, 29, 39, 28, 3]","[2.6, 7.4, 2.5, 7.13, 2.5, 7.13, 2.42, 6.9, 2.3, 6.56]","[0.52, 1.48, 7.54, 21.46, 10.14, 28.86, 7.28, 20.72, 0.78, 2.22]","[0.2, 2.9, 3.9, 2.8, 0.3, 0.19, 2.79, 3.76, 2.7, 0.29, 0.19, 2.79, 3.76, 2.7, 0.29, 0.19, 2.7, 3.63, 2.61, 0.28, 0.18, 2.57, 3.46, 2.48, 0.27]",2.6,7.4,2.5,7.13,2.5,7.13,2.42,6.9,2.3,6.56,0.52,1.48,7.54,21.46,10.14,28.86,7.28,20.72,0.78,2.22,0.2,2.79,3.76,2.61,0.27
103708,가구야공주 이야기,92.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.77,7.97,"[9.25, 7.8, 7.88, 7.53, 0.0]","[34, 66]","[9, 48, 27, 16, 0]","[3.15, 6.11, 2.65, 5.15, 2.68, 5.2, 2.56, 4.97, 0.0, 0.0]","[3.06, 5.94, 16.32, 31.68, 9.18, 17.82, 5.44, 10.56, 0.0, 0.0]","[0.83, 4.44, 2.5, 1.48, 0.0, 0.7, 3.74, 2.11, 1.25, 0.0, 0.71, 3.78, 2.13, 1.26, 0.0, 0.68, 3.61, 2.03, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.15,6.11,2.65,5.15,2.68,5.2,2.56,4.97,0.0,0.0,3.06,5.94,16.32,31.68,9.18,17.82,5.44,10.56,0.0,0.0,0.83,3.74,2.13,1.2,0.0
32686,센과 치히로의 행방불명,425.0,이 영화는 10대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.35,9.68,"[9.76, 9.65, 9.44, 9.23, 9.2]","[32, 68]","[11, 60, 19, 9, 1]","[3.12, 6.64, 3.09, 6.56, 3.02, 6.42, 2.95, 6.28, 2.94, 6.26]","[3.52, 7.48, 19.2, 40.8, 6.08, 12.92, 2.88, 6.12, 0.32, 0.68]","[1.07, 5.86, 1.85, 0.88, 0.1, 1.06, 5.79, 1.83, 0.87, 0.1, 1.04, 5.66, 1.79, 0.85, 0.09, 1.02, 5.54, 1.75, 0.83, 0.09, 1.01, 5.52, 1.75, 0.83, 0.09]",3.12,6.64,3.09,6.56,3.02,6.42,2.95,6.28,2.94,6.26,3.52,7.48,19.2,40.8,6.08,12.92,2.88,6.12,0.32,0.68,1.07,5.79,1.79,0.83,0.09
101961,모뉴먼츠 맨 : 세기의 작전,38.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,6.86,7.78,"[0.0, 7.16, 6.79, 7.6, 0.0]","[76, 24]","[0, 50, 37, 13, 0]","[0.0, 0.0, 5.44, 1.72, 5.16, 1.63, 5.78, 1.82, 0.0, 0.0]","[0.0, 0.0, 38.0, 12.0, 28.12, 8.88, 9.88, 3.12, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.58, 2.65, 0.93, 0.0, 0.0, 3.4, 2.51, 0.88, 0.0, 0.0, 3.8, 2.81, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,5.44,1.72,5.16,1.63,5.78,1.82,0.0,0.0,0.0,0.0,38.0,12.0,28.12,8.88,9.88,3.12,0.0,0.0,0.0,3.58,2.51,0.99,0.0
